Cat. Num.;Universidad;Recolector;No. De Especies;año;Mes;Dia;País;Cód. País;Provincia;Latitud;lon;Ciudad;Localidad;Elavación;Dato Geotécnico;Coordenada;Identificado Por:;Estado;Reino;Filo;Clase;orden;Familia;Género;epíteto específico;Epíteto Intraespecífico;Nombre completo;Rango de Taxón;Paternidad literaria;Otro nombre
UWP:171579;University of Guatemala;Vargas I;3;2010;3;24;Guatemala;GT;Petén;176.856.769;-89.716.902;Flores;Páramo de Quilinsayaco;195;WGS84;1895;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;;;Tillandsia spp.;Genus;;
UWP:171581;University of Guatemala;Vargas I;1;2010;3;27;Guatemala;GT;Petén;177.717.835;-90.453.778;San Andres;Hacienda Quintero;189;WGS84;1838;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;fosteriana;;Guzmania fosteriana;Species;L.B. Sm.;
UWP:171582;University of Guatemala;Vargas I;1;2010;3;27;Guatemala;GT;Petén;176.714.453;-903.115.491;San Andres;Granja Don Benito;191;WGS84;1219;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;incurva;;Vriesea incurva;Species;(Griseb.) Read;
UWP:171583;University of Guatemala;Vargas I;2;2010;3;27;Guatemala;GT;Petén;176.750.089;-906.609.383;San Andres;Granja Montelindo;191;WGS84;1219;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;meridensis;;Pitcairnia meridensis;Species;Klotzsch ex Mez;
UWP:171584;University of Guatemala;Vargas I;2;2010;3;28;Guatemala;GT;Petén;176.971.609;-906.989.102;San Andres;Hacienda Berlín;191;WGS84;1219;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;tenuispica;;Racinaea tenuispica;Species;(André) M.A. Spencer & L.B. Sm.;
UWP:171586;University of Guatemala;Vargas I;2;2010;3;28;Guatemala;GT;Petén;177.071.268;-906.904.464;San Andres;Hacienda Costa Rica;191;WGS84;1219;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;schumanniana;;Racinaea schumanniana;Species;(Wittm.) J.R. Grant;
UWP:171587;University of Guatemala;Vargas I;2;2010;3;28;Guatemala;GT;Petén;177.125.443;-903.605.317;San Andres;Hacienda Egipto;191;WGS84;1219;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;crispa;;Racinaea crispa;Species;(Baker) M.A. Spencer & L.B. Sm.;
UWP:171588;University of Guatemala;Vargas I;1;2010;3;27;Guatemala;GT;Petén;177.172.852;-903.207.015;San Andres;Hacienda El Cairo;191;WGS84;1219;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;complanata;;Tillandsia complanata;Species;Benth.;
UWP:171589;University of Guatemala;Vargas I;1;2010;3;28;Guatemala;GT;Petén;177.327.602;-900.826.677;San Andres;Hacienda El Infierno. río Porce;191;WGS84;1219;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;confinis;;Tillandsia confinis;Species;L.B. Sm.;
UWP:171934;University of Guatemala;Vargas I;1;2009;6;30;Guatemala;GT;Petén;176.719.406;-892.924.027;Melchor de Mencos;Playa de Turbo;514;WGS84;1784;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:171950;University of Guatemala;Vargas I;1;2009;6;30;Guatemala;GT;Petén;176.748.171;-893.306.971;Melchor de Mencos;Playa Mecana;514;WGS84;1784;David H.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;heliconioides;;Vriesea heliconioides;Species;(Kunth) Hook. ex Walp.;
UWP:172021;University of Guatemala;Vargas I;1;2009;2;8;Guatemala;GT;Petén;175.483.523;-902.859.345;San Andres;Finca San Agustín;186;WGS84;704;López N.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;crispa;;Racinaea crispa;Species;(Baker) M.A. Spencer & L.B. Sm.;Cardo. corrugado
UWP:172022;University of Guatemala;Vargas I;1;2009;2;7;Guatemala;GT;Petén;175.995.834;-89.169.355;Melchor de Mencos;Cuenca del río San Francisco;186;WGS84;653;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;schumanniana;;Racinaea schumanniana;Species;(Wittm.) J.R. Grant;Cardo
UWP:172035;University of Guatemala;Vargas I;1;2009;2;15;Guatemala;GT;Petén;176.856.769;-89.716.902;Flores;Chaparraidó. cerca de Tutunendo;160;WGS84;866;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;maidifolia;;Pitcairnia maidifolia;Species;(C. Morren) Decne. ex Planch.;
UWP:172036;University of Guatemala;Vargas I;1;2009;2;15;Guatemala;GT;Petén;177.200.355;-893.510.901;Flores;Ciénaga de Ayapel - Finca Mi Ranchito. casco urbano;160;WGS84;866;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;maidifolia;;Pitcairnia maidifolia;Species;(C. Morren) Decne. ex Planch.;
UWP:172037;University of Guatemala;Vargas I;1;2009;2;18;Guatemala;GT;Petén;177.795.212;-901.066.629;San Andres;Hacienda San Julián;181;WGS84;2963;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;meridensis;;Pitcairnia meridensis;Species;Klotzsch ex Mez;
UWP:172436;University of Guatemala;Betancur J;1;2005;3;23;Guatemala;GT;Petén;172.163.016;-895.768.524;Flores;Margen derecha Samaná;170;WGS84;4698;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;complanata;;Tillandsia complanata;Species;Benth.;
UWP:172440;University of Guatemala;Betancur J;1;2005;3;23;Guatemala;GT;Petén;172.160.555;8.950.767.314;Flores;Margen del río Negro;170;WGS84;4698;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;clavigera;;Tillandsia clavigera;Species;Mez;
UWP:172539;University of Guatemala;Clavijo L;1;2004;2;20;Guatemala;GT;Petén;174.434.462;-909.344.213;San Andres;Carretera a Anzá;398;WGS84;8224;Clavijo L.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Panicum;;;Panicum;Genus;;
UWP:172926;University of Guatemala;Zuluaga H;1;2009;5;20;Guatemala;GT;Petén;174.813.722;-898.643.117;San Jose;Sistema cenagoso de Lorica;100;WGS84;2417;Zuluaga A.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Juncaceae;Juncus;tenuis;;Juncus tenuis;Species;Willd.;
UWP:172976;University of Guatemala;Betancur J;1;2008;8;14;Guatemala;GT;Petén;175.834.395;-907.827.002;San Andres;Río Kubiyú. parte baja;100;WGS84;5841;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Neoregelia;stolonifera;;Neoregelia stolonifera;Species;L.B. Sm.;
UWP:172983;University of Guatemala;Betancur J;1;2008;8;11;Guatemala;GT;Petén;172.327.285;-908.576.676;La Libertad;Ciénaga El Totumo;120;WGS84;7364;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;politii;;Aechmea politii;Species;L.B. Sm.;Cop
UWP:172984;University of Guatemala;Betancur J;2;2008;8;11;Guatemala;GT;Petén;172.388.802;-906.602.972;La Libertad;Ciénagas de Jotaudo - Munguido;120;WGS84;7364;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;politii;;Aechmea politii;Species;L.B. Sm.;Cop
UWP:172985;University of Guatemala;Betancur J;1;2008;8;12;Guatemala;GT;Petén;17.185.997;931.594.233;Melchor de Mencos;Colinas de Punta Huina;150;WGS84;4591;Zuluaga A.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Cephalocarpus;dracaenula;;Cephalocarpus dracaenula;Species;Nees;
UWP:172987;University of Guatemala;"Betancur J; González J";4;2008;8;12;Guatemala;GT;Petén;171.821.024;-907.431.008;La Libertad;Ciénaga de San Marcos. caño Carate;150;WGS84;4591;Salinas N.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Xyridaceae;Xyris;spruceana;;Xyris spruceana;Species;Malme;
UWP:172994;University of Guatemala;Betancur J;1;2008;8;10;Guatemala;GT;Petén;176.750.089;-906.609.383;San Andres;Carretera hacia Arcabuco;110;WGS84;2108;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Navia;acaulis;;Navia acaulis;Species;Mart. ex Schult. f.;
UWP:173004;University of Guatemala;Betancur J;1;2008;8;11;Guatemala   ;GT;Petén;172.255.308;-909.144.835;La Libertad;Ciénaga El Llanito;120;WGS84;7364;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;penduliflora;;Aechmea penduliflora;Species;André;
UWP:173016;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;177.644.319;-901.554.514;San Andres;San Fermín de Briceño;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;didistichoides;;Vriesea didistichoides;Species;(Mez) L.B. Sm.;
UWP:173017;University of Guatemala;Betancur J;5;1998;4;22;Guatemala;GT;Petén;177.717.835;-90.453.778;San Andres;San Francisco - Serranía del Morasurco;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;crenulipetala;;Vriesea crenulipetala;Species;(Mez) L.B. Sm.;
UWP:173018;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;177.783.778;9.084.424.953;San Andres;San José. sede U.N.;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;incurva;;Vriesea incurva;Species;(Griseb.) Read;
UWP:173020;University of Guatemala;Betancur J;1;2001;3;25;Guatemala;GT;Petén;172.144.686;-892.224.344;Melchor de Mencos;Boca de Monte. llanos de San Martín;514;WGS84;5044;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;ospinae;;Vriesea ospinae;Species;H. Luther;
UWP:173021;University of Guatemala;Betancur J;6;2001;3;26;Guatemala;GT;Petén;177.889.854;-897.606.741;San Jose;Yuto - Jampapa. carretera Panamericana;514;WGS84;1219;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;fendleri;;Tillandsia fendleri;Species;Griseb.;
UWP:173040;University of Guatemala;Betancur J;1;1999;4;22;Guatemala;GT;Petén;177.172.852;-903.207.015;San Andres;Road between Sonsón and Nariño;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;squarrosa;;Guzmania squarrosa;Species;(Mez & Sodiro) L.B. Sm. & Pittendr.;
UWP:173041;University of Guatemala;Betancur J;1;1999;4;22;Guatemala;GT;Petén;177.216.042;-90.062.868;San Andres;Roadside in the city;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;squarrosa;;Guzmania squarrosa;Species;(Mez & Sodiro) L.B. Sm. & Pittendr.;
UWP:173042;University of Guatemala;Betancur J;3;1999;4;22;Guatemala;GT;Petén;177.327.602;-900.826.677;San Andres;S of Jardín in S part of department;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;squarrosa;;Guzmania squarrosa;Species;(Mez & Sodiro) L.B. Sm. & Pittendr.;
UWP:173043;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;177.377.316;-90.875.719;San Andres;Sabana de Bogotá;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;fendleri;;Tillandsia fendleri;Species;Griseb.;
UWP:173044;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;177.468.511;-899.212.555;San Andres;Sabana de San Juan de Arama. hacienda Los Micos;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;fendleri;;Tillandsia fendleri;Species;Griseb.;
UWP:173046;University of Guatemala;Betancur J;2;2000;10;10;Guatemala;GT;Petén;174.558.716;-897.595.814;San Jose;Serranía de San Lucas;514;WGS84;1501;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;patula;;Guzmania patula;Species;Mez & Wercklé;
UWP:173047;University of Guatemala;Betancur J;1;2001;3;26;Guatemala;GT;Petén;177.946.672;-898.800.209;San Jose;Zaragoza - El Bagre;514;WGS84;1219;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;fendleri;;Tillandsia fendleri;Species;Griseb.;
UWP:173081;University of Guatemala;Betancur J;1;1998;4;20;Guatemala;GT;Petén;177.172.852;-903.207.015;San Andres;Carretera Leticia - Tarapacá;110;WGS84;2059;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Puya;floccosa;;Puya floccosa;Species;(Linden) E. Morren ex Mez;
UWP:173082;University of Guatemala;Betancur J;3;1998;4;20;Guatemala;GT;Petén;177.216.042;-90.062.868;San Andres;Carretera Mariquita - Armero;110;WGS84;2059;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Puya;floccosa;;Puya floccosa;Species;(Linden) E. Morren ex Mez;
UWP:173083;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;177.494.711;-90.071.788;San Andres;Samaria. Monte de Yanira;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;rubra;;Vriesea rubra;Species;(Ruiz & Pav.) Beer;
UWP:173084;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;177.553.664;-90.225.374;San Andres;San Antonio;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;rubra;;Vriesea rubra;Species;(Ruiz & Pav.) Beer;
UWP:173085;University of Guatemala;Betancur J;1;1998;4;21;Guatemala;GT;Petén;177.795.212;-901.066.629;San Andres;San Juan de Prado;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;myriantha;;Tillandsia myriantha;Species;Baker;
UWP:173086;University of Guatemala;Betancur J;4;1998;4;22;Guatemala;GT;Petén;17.788.847;-900.136.721;San Andres;San Juan del Barrio. finca de Diego Ramírez;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Mezobromelia;capituligera;;Mezobromelia capituligera;Species;(Griseb.) J.R. Grant;
UWP:173087;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;17.797.814;-900.161.016;San Andres;San Lorenzo;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Mezobromelia;capituligera;;Mezobromelia capituligera;Species;(Griseb.) J.R. Grant;
UWP:173088;University of Guatemala;Betancur J;1;2000;10;8;Guatemala;GT;Petén;175.782.028;-894.187.338;Flores;Barrio Caicedo;514;WGS84;840;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;rubra;;Vriesea rubra;Species;(Ruiz & Pav.) Beer;
UWP:173163;University of Guatemala;Vargas I;2;2003;8;;Guatemala;GT;Petén;174.072.073;-900.487.179;San Andres;Facultad de Agronomía;250;WGS84;649;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;michelii;;Racinaea michelii;Species;(Mez) M.A. Spencer & L.B. Sm.;
UWP:173174;University of Guatemala;Vargas I;1;2003;10;;Guatemala;GT;Petén;174.298.276;-905.477.403;San Andres;Finca Ebelio Orizco;250;WGS84;649;David H.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Rhynchospora;;;Rhynchospora spp.;Genus;;
UWP:173185;University of Guatemala;Vargas I;1;2003;10;;Guatemala;GT;Petén;174.639.024;-902.841.853;San Andres;Finca El Mogote;250;WGS84;649;David H.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Paspalum;pilosum;;Paspalum pilosum;Species;Lam.;
UWP:173186;University of Guatemala;Vargas I;2;2003;10;;Guatemala;GT;Petén;174.666.948;-899.835.948;San Andres;Finca El Oso y El Filo;;WGS84;649;David H.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Axonopus;compressus;;Axonopus compressus;Species;(Sw.) P. Beauv.;
UWP:173457;University of Guatemala;Vargas I;1;2010;1;5;Guatemala;GT;Petén;175.228.808;-893.094.777;Melchor de Mencos;Cruce carretera Cachipay - Anolaima;240;WGS84;6405;Alzate F.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;complanata;;Tillandsia complanata;Species;Benth.;
UWP:173470;University of Guatemala;Vargas I;1;2003;10;;Guatemala;GT;Petén;174.188.428;-901.586.578;San Andres;Finca de los Betancur;;WGS84;649;David H.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Carex;polystachya;;Carex polystachya;Species;Sw. ex Wahlenb.;
UWP:173505;University of Guatemala;Vargas I;2;2003;10;;Guatemala;GT;Petén;174.265.141;-909.187.414;San Andres;Finca de Los Ríos;;WGS84;649;David H.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Rhynchospora;locuples;;Rhynchospora locuples;Species;C.B. Clarke;
UWP:173709;University of Guatemala;Vargas I;1;2005;4;16;Guatemala;GT;Petén;17.458.708;-898.569.137;San Jose;Junín a Gama. río Rucio;180;WGS84;3987;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;steyermarkii;;Racinaea steyermarkii;Species;(L.B. Sm.) M.A. Spencer & L.B. Sm.;
UWP:173764;University of Guatemala;Betancur J;3;1997;10;17;Guatemala;GT;Petén;176.801.714;-897.954.216;San Jose;Laguna de San Rafael;360;WGS84;657;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Scleria;mitis;;Scleria mitis;Species;P.J. Bergius;
UWP:173865;University of Guatemala;Sánchez J;1;2007;6;12;Guatemala;GT;Petén;"5° 35' 12"" N";"75° 46' 18"" W";Flores;Cerca de Yotoco;220;WGS84;4475;Sánchez C.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;;;Tillandsia spp.;Genus;;
UWP:173866;University of Guatemala;Sánchez J;1;2007;6;12;Guatemala;GT;Petén;"5° 35' 12"" N";"75° 46' 18"" W";Flores;Cerca de Yuto;220;WGS84;4475;Sánchez C.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;;;Tillandsia spp.;Genus;;
UWP:174235;University of Guatemala;Sánchez J;3;2007;6;12;Guatemala;GT;Petén;173.668.954;-901.842.826;San Andres;Quebrada El Edén;220;WGS84;1000;Sánchez C.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;archeri;;Tillandsia archeri;Species;L.B. Sm.;
UWP:174456;University of Guatemala;Colorado J;1;2010;11;23;Guatemala;GT;Petén;173.603.253;-904.096.376;San Andres;Campamento de Corpurabá;514;WGS84;3070;David H.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;arida;;Pitcairnia arida;Species;L.B. Sm. & Betancur;
UWP:174457;University of Guatemala;Colorado J;2;2010;11;23;Guatemala;GT;Petén;173.649.009;-899.393.487;San Andres;Campamento Tabaco;514;WGS84;3070;David H.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;arida;;Pitcairnia arida;Species;L.B. Sm. & Betancur;
UWP:174563;University of Guatemala;Vargas I;1;2005;3;17;Guatemala;GT;Petén;176.801.714;-897.954.216;San Jose;Sumapaz. Laguna Tunjos;300;WGS84;3740;Arango A.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Olyra;latifolia;;Olyra latifolia;Species;L.;
UWP:174612;University of Guatemala;Vargas I;4;2010;7;25;Guatemala;GT;Petén;177.644.319;-901.554.514;San Andres;Hacienda Playa Larga;140;WGS84;408;Molina D.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Leptochloa;filiformis;;Leptochloa filiformis;Species;(Pers.) P. Beauv.;
UWP:174628;University of Guatemala;Vargas I;1;2010;7;25;Guatemala;GT;Petén;177.494.711;-90.071.788;San Andres;Hacienda Mondoñedo;140;WGS84;408;Molina D.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Ichnanthus;pallens;;Ichnanthus pallens;Species;(Sw.) Munro ex Benth.;Carrizo
UWP:174666;University of Guatemala;Trujillo P;1;2010;7;25;Guatemala;GT;Petén;177.717.835;-90.453.778;San Andres;Hacienda Quintero;140;WGS84;408;Molina D.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;;;;Poaceae;Family;;
UWP:174888;University of Guatemala;Betancur J;2;2003;12;18;Guatemala;GT;Petén;174.813.722;-898.643.117;San Jose;Jurubidá. camino de playa Peñas Blancas hasta playa de Pedro;135;WGS84;3619;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;graminifolia;;Guzmania graminifolia;Species;(André ex Baker) L.B. Sm.;
UWP:174922;University of Guatemala;Betancur J;1;2010;3;27;Guatemala;GT;Petén;"6° 20' 3.120"" N";"75° 36' 18.650"" W";San Andres;Plaza minorista;107;WGS84;557;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Eleocharis;;;Eleocharis spp.;Genus;;
UWP:174945;University of Guatemala;Betancur J;1;2003;9;29;Guatemala;GT;Petén;"6° 4' 20.210"" N";"75° 38' 20.440"" W";La Libertad;Páramo El Tablazo;107;WGS84;1012;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Karatas;plumieri;;Karatas plumieri;Species;E. Morren;
UWP:175069;University of Guatemala;Betancur J;1;2004;6;25;Guatemala;GT;Petén;173.098.632;-897.846.692;San Jose;Santa Isabel. sabanas de Solarte;139;WGS84;2480;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;schultzei;;Tillandsia schultzei;Species;Harms;
UWP:175071;University of Guatemala;Betancur J;4;2004;6;25;Guatemala;GT;Petén;173.187.987;-899.058.103;San Jose;Santagueda. granja Montelindo;139;WGS84;2480;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;recurvata;;Tillandsia recurvata;Species;(L.) L.;
UWP:175889;University of Guatemala;Betancur J;1;2008;6;27;Guatemala;GT;Petén;173.909.348;-904.900.819;San Andres;Quebrada Las Perlas;150;WGS84;1131;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Mezobromelia;capituligera;;Mezobromelia capituligera;Species;(Griseb.) J.R. Grant;
UWP:175890;University of Guatemala;Betancur J;1;2088;6;27;Guatemala;GT;Petén;174.072.073;-900.487.179;San Andres;Quebrada Los Retiros;150;WGS84;1131;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Neurolepis;;;Neurolepis spp.;Genus;;
UWP:175891;University of Guatemala;Betancur J;1;2008;6;27;Guatemala;GT;Petén;174.100.571;-905.962.145;San Andres;Quebrada Naim;150;WGS84;1131;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Neurolepis;;;Neurolepis spp.;Genus;;
UWP:175897;University of Guatemala;Betancur J;1;2008;6;27;Guatemala;GT;Petén;174.188.428;-901.586.578;San Andres;Quebrada San Roque. río Blanco;150;WGS84;1131;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;fosteriana;;Guzmania fosteriana;Species;L.B. Sm.;
UWP:175924;University of Guatemala;Benavides A;1;2004;4;25;Guatemala;GT;Petén;172.093.543;-891.636.811;Melchor de Mencos;Path from río San Juan to ridge;250;WGS84;1503;Benavides J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Rhynchospora;nervosa;;Rhynchospora nervosa;Species;(Vahl) Boeckeler;
UWP:17593;University of Guatemala;Hernández M;1;1982;11;10;Guatemala;GT;Petén;17.575.023;-902.552.172;San Andres;Finca San Ignacio;514;WGS84;1600;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
